idx,alpha,mu,omega,rho,loglike
260,0.04,0.12,0.0,0.1,-inf
261,0.04,0.12,0.0,0.12,-inf
262,0.04,0.12,0.0,0.14,-inf
263,0.04,0.12,0.0,0.16,-inf
264,0.04,0.12,0.0,0.18,-inf
265,0.04,0.12,0.0,0.2,-inf
266,0.04,0.12,0.0,0.22,-inf
267,0.04,0.12,0.0,0.24,-inf
268,0.04,0.12,0.0,0.26,-inf
269,0.04,0.12,0.0,0.28,-inf
270,0.04,0.12,0.0,0.3,-inf
271,0.04,0.12,0.0,0.32,-inf
272,0.04,0.12,0.0,0.34,-inf
273,0.04,0.12,0.0,0.36,-inf
274,0.04,0.12,0.0,0.38,-inf
275,0.04,0.12,0.0,0.4,-inf
276,0.04,0.12,0.0,0.42,-inf
277,0.04,0.12,0.0,0.44,-inf
278,0.04,0.12,0.0,0.46,-inf
279,0.04,0.12,0.0,0.48,-inf
280,0.04,0.12,0.0,0.5,-inf
281,0.04,0.12,0.0,0.52,-inf
282,0.04,0.12,0.0,0.54,-inf
283,0.04,0.12,0.0,0.56,-inf
284,0.04,0.12,0.0,0.58,-inf
285,0.04,0.12,0.0,0.6,-inf
286,0.04,0.12,0.0,0.62,-inf
287,0.04,0.12,0.0,0.64,-inf
288,0.04,0.12,0.0,0.66,-inf
289,0.04,0.12,0.0,0.68,-inf
290,0.04,0.12,0.0,0.7,-inf
291,0.04,0.12,0.0,0.72,-inf
292,0.04,0.12,0.0,0.74,-inf
293,0.04,0.12,0.0,0.76,-inf
294,0.04,0.12,0.0,0.78,-inf
295,0.04,0.12,0.0,0.8,-inf
296,0.04,0.12,0.0,0.82,-inf
297,0.04,0.12,0.0,0.84,-inf
298,0.04,0.12,0.0,0.86,-inf
299,0.04,0.12,0.0,0.88,-inf
300,0.04,0.12,0.0,0.9,-inf
301,0.04,0.12,0.0,0.92,-inf
302,0.04,0.12,0.0,0.94,-inf
303,0.04,0.12,0.0,0.96,-inf
304,0.04,0.12,0.0,0.98,-inf
305,0.04,0.12,0.0,1.0,-inf
306,0.04,0.14,0.0,0.0,-23538.626953125
307,0.04,0.14,0.0,0.02,-4959.93505859375
308,0.04,0.14,0.0,0.04,-4892.8154296875
309,0.04,0.14,0.0,0.06,-4588.9638671875
310,0.04,0.14,0.0,0.08,-4692.291015625
311,0.04,0.14,0.0,0.1,-inf
312,0.04,0.14,0.0,0.12,-4574.61376953125
313,0.04,0.14,0.0,0.14,-inf
314,0.04,0.14,0.0,0.16,-inf
315,0.04,0.14,0.0,0.18,-inf
316,0.04,0.14,0.0,0.2,-4890.9091796875
317,0.04,0.14,0.0,0.22,-4671.771484375
318,0.04,0.14,0.0,0.24,-4902.54248046875
319,0.04,0.14,0.0,0.26,-inf
320,0.04,0.14,0.0,0.28,-4917.5654296875
