idx,alpha,mu,omega,rho,loglike
330,0.04,0.2992,0.0,0.0776,-1848.024169921875
331,0.04,0.2992,0.0,0.08,-1852.4227294921875
332,0.04,0.2992,0.0,0.0824,-1844.579833984375
333,0.04,0.2992,0.0,0.0848,-1843.3956298828125
334,0.04,0.2992,0.0,0.0872,-1846.990478515625
335,0.04,0.2992,0.0,0.0896,-1844.9521484375
336,0.04,0.2992,0.0,0.092,-1842.320556640625
337,0.04,0.2992,0.0,0.0944,-1842.25439453125
338,0.04,0.2992,0.0,0.0968,-1847.1202392578125
339,0.04,0.2992,0.0,0.0992,-1848.677001953125
340,0.04,0.2992,0.0,0.1016,-1847.7509765625
341,0.04,0.2992,0.0,0.104,-1858.31689453125
342,0.04,0.2992,0.0,0.1064,-1853.6527099609375
343,0.04,0.2992,0.0,0.1088,-1854.337158203125
344,0.04,0.2992,0.0,0.1112,-1858.4189453125
345,0.04,0.2992,0.0,0.1136,-1859.4542236328125
346,0.04,0.2992,0.0,0.116,-1860.7257080078125
347,0.04,0.2992,0.0,0.1184,-1856.45263671875
348,0.04,0.2992,0.0,0.1208,-1859.630126953125
349,0.04,0.2992,0.0,0.1232,-1854.3406982421875
350,0.04,0.2992,0.0,0.1256,-1857.8416748046875
351,0.04,0.2992,0.0,0.128,-1866.391845703125
352,0.04,0.2992,0.0,0.1304,-1863.6044921875
353,0.04,0.2992,0.0,0.1328,-1858.345947265625
354,0.04,0.2992,0.0,0.1352,-1871.184326171875
355,0.04,0.2992,0.0,0.1376,-1869.1162109375
356,0.04,0.2992,0.0,0.14,-1873.609130859375
357,0.04,0.3024,0.0,0.02,-1884.485595703125
358,0.04,0.3024,0.0,0.0224,-1869.599853515625
359,0.04,0.3024,0.0,0.0248,-1876.316650390625
360,0.04,0.3024,0.0,0.0272,-1866.7576904296875
361,0.04,0.3024,0.0,0.0296,-1866.141845703125
362,0.04,0.3024,0.0,0.032,-1860.561767578125
363,0.04,0.3024,0.0,0.0344,-1851.4715576171875
364,0.04,0.3024,0.0,0.0368,-1852.5911865234375
365,0.04,0.3024,0.0,0.0392,-1852.107666015625
366,0.04,0.3024,0.0,0.0416,-1848.5916748046875
367,0.04,0.3024,0.0,0.044,-1845.73486328125
368,0.04,0.3024,0.0,0.0464,-1842.16064453125
369,0.04,0.3024,0.0,0.0488,-1846.697509765625
370,0.04,0.3024,0.0,0.0512,-1849.8763427734375
371,0.04,0.3024,0.0,0.0536,-1839.0184326171875
372,0.04,0.3024,0.0,0.056,-1848.4500732421875
373,0.04,0.3024,0.0,0.0584,-1837.81591796875
374,0.04,0.3024,0.0,0.0608,-1843.3375244140625
375,0.04,0.3024,0.0,0.0632,-1840.0892333984375
376,0.04,0.3024,0.0,0.0656,-1839.3450927734375
377,0.04,0.3024,0.0,0.068,-1841.85107421875
378,0.04,0.3024,0.0,0.0704,-1839.95849609375
379,0.04,0.3024,0.0,0.0728,-1838.079345703125
380,0.04,0.3024,0.0,0.0752,-1839.74853515625
381,0.04,0.3024,0.0,0.0776,-1839.91650390625
382,0.04,0.3024,0.0,0.08,-1838.060791015625
383,0.04,0.3024,0.0,0.0824,-1837.9769287109375
384,0.04,0.3024,0.0,0.0848,-1837.861083984375
385,0.04,0.3024,0.0,0.0872,-1844.28076171875
386,0.04,0.3024,0.0,0.0896,-1839.2291259765625
387,0.04,0.3024,0.0,0.092,-1845.599365234375
388,0.04,0.3024,0.0,0.0944,-1843.193359375
389,0.04,0.3024,0.0,0.0968,-1842.8115234375
390,0.04,0.3024,0.0,0.0992,-1848.3619384765625
391,0.04,0.3024,0.0,0.1016,-1844.550048828125
392,0.04,0.3024,0.0,0.104,-1844.17333984375
393,0.04,0.3024,0.0,0.1064,-1847.9776611328125
394,0.04,0.3024,0.0,0.1088,-1851.596923828125
395,0.04,0.3024,0.0,0.1112,-1848.85498046875
396,0.04,0.3024,0.0,0.1136,-1846.6219482421875
397,0.04,0.3024,0.0,0.116,-1852.582763671875
398,0.04,0.3024,0.0,0.1184,-1850.13671875
399,0.04,0.3024,0.0,0.1208,-1852.7889404296875
400,0.04,0.3024,0.0,0.1232,-1852.6934814453125
401,0.04,0.3024,0.0,0.1256,-1864.5146484375
402,0.04,0.3024,0.0,0.128,-1858.420166015625
403,0.04,0.3024,0.0,0.1304,-1858.004638671875
404,0.04,0.3024,0.0,0.1328,-1855.9522705078125
405,0.04,0.3024,0.0,0.1352,-1863.797119140625
406,0.04,0.3024,0.0,0.1376,-1866.533203125
407,0.04,0.3024,0.0,0.14,-1866.2418212890625
408,0.04,0.3056,0.0,0.02,-1881.7186279296875
409,0.04,0.3056,0.0,0.0224,-1874.6458740234375
410,0.04,0.3056,0.0,0.0248,-1870.226806640625
411,0.04,0.3056,0.0,0.0272,-1866.48779296875
412,0.04,0.3056,0.0,0.0296,-1858.212646484375
413,0.04,0.3056,0.0,0.032,-1857.34228515625
414,0.04,0.3056,0.0,0.0344,-1847.94873046875
415,0.04,0.3056,0.0,0.0368,-1846.3426513671875
416,0.04,0.3056,0.0,0.0392,-1844.62451171875
417,0.04,0.3056,0.0,0.0416,-1840.966796875
418,0.04,0.3056,0.0,0.044,-1844.0718994140625
419,0.04,0.3056,0.0,0.0464,-1843.455322265625
420,0.04,0.3056,0.0,0.0488,-1844.926513671875
421,0.04,0.3056,0.0,0.0512,-1843.043701171875
422,0.04,0.3056,0.0,0.0536,-1842.9586181640625
423,0.04,0.3056,0.0,0.056,-1842.5946044921875
424,0.04,0.3056,0.0,0.0584,-1836.1534423828125
425,0.04,0.3056,0.0,0.0608,-1834.602783203125
426,0.04,0.3056,0.0,0.0632,-1836.4456787109375
427,0.04,0.3056,0.0,0.0656,-1836.46484375
428,0.04,0.3056,0.0,0.068,-1832.388916015625
429,0.04,0.3056,0.0,0.0704,-1835.7054443359375
430,0.04,0.3056,0.0,0.0728,-1842.681640625
431,0.04,0.3056,0.0,0.0752,-1837.36962890625
432,0.04,0.3056,0.0,0.0776,-1840.541748046875
433,0.04,0.3056,0.0,0.08,-1834.00244140625
434,0.04,0.3056,0.0,0.0824,-1837.202392578125
435,0.04,0.3056,0.0,0.0848,-1837.192138671875
436,0.04,0.3056,0.0,0.0872,-1835.25927734375
437,0.04,0.3056,0.0,0.0896,-1841.817626953125
438,0.04,0.3056,0.0,0.092,-1839.6943359375
439,0.04,0.3056,0.0,0.0944,-1842.89599609375
440,0.04,0.3056,0.0,0.0968,-1834.181884765625
441,0.04,0.3056,0.0,0.0992,-1842.515869140625
442,0.04,0.3056,0.0,0.1016,-1841.2705078125
443,0.04,0.3056,0.0,0.104,-1841.27783203125
444,0.04,0.3056,0.0,0.1064,-1843.802734375
445,0.04,0.3056,0.0,0.1088,-1850.23291015625
446,0.04,0.3056,0.0,0.1112,-1850.36669921875
447,0.04,0.3056,0.0,0.1136,-1846.3643798828125
448,0.04,0.3056,0.0,0.116,-1854.1859130859375
449,0.04,0.3056,0.0,0.1184,-1849.8944091796875
450,0.04,0.3056,0.0,0.1208,-1851.972412109375
451,0.04,0.3056,0.0,0.1232,-1854.986083984375
452,0.04,0.3056,0.0,0.1256,-1858.835693359375
453,0.04,0.3056,0.0,0.128,-1856.901611328125
454,0.04,0.3056,0.0,0.1304,-1854.69921875
455,0.04,0.3056,0.0,0.1328,-1859.4378662109375
456,0.04,0.3056,0.0,0.1352,-1858.3497314453125
457,0.04,0.3056,0.0,0.1376,-1856.812744140625
458,0.04,0.3056,0.0,0.14,-1860.5325927734375
459,0.04,0.3088,0.0,0.02,-1874.3948974609375
460,0.04,0.3088,0.0,0.0224,-1868.86181640625
461,0.04,0.3088,0.0,0.0248,-1868.113037109375
462,0.04,0.3088,0.0,0.0272,-1861.7545166015625
463,0.04,0.3088,0.0,0.0296,-1857.8736572265625
464,0.04,0.3088,0.0,0.032,-1852.617919921875
465,0.04,0.3088,0.0,0.0344,-1854.482666015625
466,0.04,0.3088,0.0,0.0368,-1847.3699951171875
467,0.04,0.3088,0.0,0.0392,-1850.136962890625
468,0.04,0.3088,0.0,0.0416,-1846.177490234375
469,0.04,0.3088,0.0,0.044,-1841.8858642578125
470,0.04,0.3088,0.0,0.0464,-1838.5814208984375
471,0.04,0.3088,0.0,0.0488,-1835.62109375
472,0.04,0.3088,0.0,0.0512,-1835.9981689453125
473,0.04,0.3088,0.0,0.0536,-1837.74462890625
474,0.04,0.3088,0.0,0.056,-1837.98046875
475,0.04,0.3088,0.0,0.0584,-1835.60498046875
476,0.04,0.3088,0.0,0.0608,-1833.5537109375
