idx,alpha,mu,omega,rho,loglike
344,0.05,0.14,0.0,0.76,-inf
345,0.05,0.14,0.0,0.78,-inf
346,0.05,0.14,0.0,0.8,-inf
347,0.05,0.14,0.0,0.82,-inf
348,0.05,0.14,0.0,0.84,-inf
349,0.05,0.14,0.0,0.86,-inf
350,0.05,0.14,0.0,0.88,-inf
351,0.05,0.14,0.0,0.9,-inf
352,0.05,0.14,0.0,0.92,-inf
353,0.05,0.14,0.0,0.94,-inf
354,0.05,0.14,0.0,0.96,-inf
355,0.05,0.14,0.0,0.98,-inf
356,0.05,0.14,0.0,1.0,-inf
357,0.05,0.16,0.0,0.0,-15120.24609375
358,0.05,0.16,0.0,0.02,-12887.583984375
359,0.05,0.16,0.0,0.04,-11973.875
360,0.05,0.16,0.0,0.06,-12584.3876953125
361,0.05,0.16,0.0,0.08,-12890.4052734375
362,0.05,0.16,0.0,0.1,-11947.876953125
363,0.05,0.16,0.0,0.12,-inf
364,0.05,0.16,0.0,0.14,-12454.5625
365,0.05,0.16,0.0,0.16,-12404.857421875
366,0.05,0.16,0.0,0.18,-12765.880859375
367,0.05,0.16,0.0,0.2,-12194.5732421875
368,0.05,0.16,0.0,0.22,-12824.416015625
369,0.05,0.16,0.0,0.24,-inf
370,0.05,0.16,0.0,0.26,-12652.0419921875
371,0.05,0.16,0.0,0.28,-inf
372,0.05,0.16,0.0,0.3,-inf
373,0.05,0.16,0.0,0.32,-12294.498046875
374,0.05,0.16,0.0,0.34,-12729.609375
375,0.05,0.16,0.0,0.36,-inf
376,0.05,0.16,0.0,0.38,-12399.9091796875
377,0.05,0.16,0.0,0.4,-12614.009765625
378,0.05,0.16,0.0,0.42,-12678.4130859375
379,0.05,0.16,0.0,0.44,-11755.06640625
380,0.05,0.16,0.0,0.46,-11541.0224609375
381,0.05,0.16,0.0,0.48,-12877.775390625
382,0.05,0.16,0.0,0.5,-12610.9189453125
383,0.05,0.16,0.0,0.52,-11614.4453125
384,0.05,0.16,0.0,0.54,-12902.8076171875
385,0.05,0.16,0.0,0.56,-12751.6083984375
386,0.05,0.16,0.0,0.58,-13068.931640625
387,0.05,0.16,0.0,0.6,-inf
388,0.05,0.16,0.0,0.62,-inf
389,0.05,0.16,0.0,0.64,-12810.052734375
390,0.05,0.16,0.0,0.66,-inf
391,0.05,0.16,0.0,0.68,-12871.5576171875
392,0.05,0.16,0.0,0.7,-12316.80078125
393,0.05,0.16,0.0,0.72,-inf
394,0.05,0.16,0.0,0.74,-inf
395,0.05,0.16,0.0,0.76,-12251.4443359375
396,0.05,0.16,0.0,0.78,-12990.2734375
397,0.05,0.16,0.0,0.8,-13160.1982421875
398,0.05,0.16,0.0,0.82,-12941.5439453125
399,0.05,0.16,0.0,0.84,-12391.7685546875
400,0.05,0.16,0.0,0.86,-13057.27734375
401,0.05,0.16,0.0,0.88,-13138.0888671875
402,0.05,0.16,0.0,0.9,-12240.94921875
403,0.05,0.16,0.0,0.92,-13310.322265625
404,0.05,0.16,0.0,0.94,-13287.294921875
405,0.05,0.16,0.0,0.96,-inf
406,0.05,0.16,0.0,0.98,-12767.9541015625
407,0.05,0.16,0.0,1.0,-inf
408,0.05,0.18,0.0,0.0,-12391.1904296875
409,0.05,0.18,0.0,0.02,-10729.388671875
410,0.05,0.18,0.0,0.04,-10667.8515625
411,0.05,0.18,0.0,0.06,-11190.0947265625
412,0.05,0.18,0.0,0.08,-10350.400390625
413,0.05,0.18,0.0,0.1,-10795.623046875
414,0.05,0.18,0.0,0.12,-11167.38671875
415,0.05,0.18,0.0,0.14,-10713.400390625
416,0.05,0.18,0.0,0.16,-10768.1826171875
417,0.05,0.18,0.0,0.18,-10463.3671875
418,0.05,0.18,0.0,0.2,-10567.2666015625
419,0.05,0.18,0.0,0.22,-10029.525390625
420,0.05,0.18,0.0,0.24,-9967.7197265625
421,0.05,0.18,0.0,0.26,-10251.185546875
422,0.05,0.18,0.0,0.28,-10512.7685546875
423,0.05,0.18,0.0,0.3,-10954.900390625
424,0.05,0.18,0.0,0.32,-10620.7255859375
425,0.05,0.18,0.0,0.34,-10341.845703125
426,0.05,0.18,0.0,0.36,-10813.65234375
427,0.05,0.18,0.0,0.38,-11054.5234375
428,0.05,0.18,0.0,0.4,-11519.041015625
429,0.05,0.18,0.0,0.42,-11422.2041015625
430,0.05,0.18,0.0,0.44,-10383.1142578125
431,0.05,0.18,0.0,0.46,-10074.8505859375
432,0.05,0.18,0.0,0.48,-11250.46484375
433,0.05,0.18,0.0,0.5,-10952.5166015625
434,0.05,0.18,0.0,0.52,-10588.78125
435,0.05,0.18,0.0,0.54,-11245.162109375
436,0.05,0.18,0.0,0.56,-10758.4375
437,0.05,0.18,0.0,0.58,-11077.3291015625
438,0.05,0.18,0.0,0.6,-10736.912109375
439,0.05,0.18,0.0,0.62,-11379.6796875
440,0.05,0.18,0.0,0.64,-10903.6708984375
441,0.05,0.18,0.0,0.66,-10977.2080078125
442,0.05,0.18,0.0,0.68,-11548.7666015625
443,0.05,0.18,0.0,0.7,-11244.751953125
444,0.05,0.18,0.0,0.72,-10790.0029296875
445,0.05,0.18,0.0,0.74,-11045.1083984375
446,0.05,0.18,0.0,0.76,-11544.2275390625
447,0.05,0.18,0.0,0.78,-11206.9482421875
448,0.05,0.18,0.0,0.8,-11531.845703125
449,0.05,0.18,0.0,0.82,-9610.3740234375
450,0.05,0.18,0.0,0.84,-11440.181640625
451,0.05,0.18,0.0,0.86,-11391.42578125
452,0.05,0.18,0.0,0.88,-11389.7412109375
453,0.05,0.18,0.0,0.9,-11529.5146484375
454,0.05,0.18,0.0,0.92,-11594.9765625
455,0.05,0.18,0.0,0.94,-11368.935546875
456,0.05,0.18,0.0,0.96,-11027.5458984375
457,0.05,0.18,0.0,0.98,-11137.931640625
458,0.05,0.18,0.0,1.0,-10871.2119140625
459,0.05,0.2,0.0,0.0,-12145.61328125
460,0.05,0.2,0.0,0.02,-8730.4833984375
461,0.05,0.2,0.0,0.04,-9549.5888671875
462,0.05,0.2,0.0,0.06,-9022.0546875
463,0.05,0.2,0.0,0.08,-8777.107421875
464,0.05,0.2,0.0,0.1,-9369.369140625
465,0.05,0.2,0.0,0.12,-8786.4013671875
466,0.05,0.2,0.0,0.14,-9221.7880859375
467,0.05,0.2,0.0,0.16,-9223.529296875
468,0.05,0.2,0.0,0.18,-9225.21875
469,0.05,0.2,0.0,0.2,-9438.3857421875
470,0.05,0.2,0.0,0.22,-9478.6591796875
471,0.05,0.2,0.0,0.24,-9380.5751953125
472,0.05,0.2,0.0,0.26,-9614.8046875
473,0.05,0.2,0.0,0.28,-9598.0546875
474,0.05,0.2,0.0,0.3,-9533.98046875
475,0.05,0.2,0.0,0.32,-9401.4384765625
476,0.05,0.2,0.0,0.34,-9712.658203125
477,0.05,0.2,0.0,0.36,-8403.71875
478,0.05,0.2,0.0,0.38,-9404.17578125
479,0.05,0.2,0.0,0.4,-9585.322265625
480,0.05,0.2,0.0,0.42,-9661.9755859375
481,0.05,0.2,0.0,0.44,-9362.44140625
482,0.05,0.2,0.0,0.46,-9366.8828125
483,0.05,0.2,0.0,0.48,-8711.2919921875
484,0.05,0.2,0.0,0.5,-9486.244140625
485,0.05,0.2,0.0,0.52,-9439.3046875
486,0.05,0.2,0.0,0.54,-9503.51171875
487,0.05,0.2,0.0,0.56,-9703.751953125
488,0.05,0.2,0.0,0.58,-9531.673828125
489,0.05,0.2,0.0,0.6,-9501.4765625
490,0.05,0.2,0.0,0.62,-9369.279296875
491,0.05,0.2,0.0,0.64,-8806.5322265625
492,0.05,0.2,0.0,0.66,-9586.501953125
493,0.05,0.2,0.0,0.68,-9887.787109375
494,0.05,0.2,0.0,0.7,-10179.0556640625
495,0.05,0.2,0.0,0.72,-9278.078125
496,0.05,0.2,0.0,0.74,-10045.533203125
497,0.05,0.2,0.0,0.76,-9174.943359375
498,0.05,0.2,0.0,0.78,-9607.623046875
499,0.05,0.2,0.0,0.8,-9756.099609375
500,0.05,0.2,0.0,0.82,-9735.3291015625
501,0.05,0.2,0.0,0.84,-9689.1279296875
502,0.05,0.2,0.0,0.86,-9556.783203125
503,0.05,0.2,0.0,0.88,-9352.3759765625
504,0.05,0.2,0.0,0.9,-9823.736328125
505,0.05,0.2,0.0,0.92,-9666.6845703125
506,0.05,0.2,0.0,0.94,-9823.73828125
507,0.05,0.2,0.0,0.96,-9657.271484375
508,0.05,0.2,0.0,0.98,-9799.083984375
509,0.05,0.2,0.0,1.0,-10113.45703125
510,0.05,0.22,0.0,0.0,-10991.26171875
511,0.05,0.22,0.0,0.02,-8420.951171875
512,0.05,0.22,0.0,0.04,-7567.7646484375
513,0.05,0.22,0.0,0.06,-7724.66064453125
514,0.05,0.22,0.0,0.08,-7710.541015625
515,0.05,0.22,0.0,0.1,-8315.181640625
516,0.05,0.22,0.0,0.12,-7738.318359375
517,0.05,0.22,0.0,0.14,-7437.8564453125
518,0.05,0.22,0.0,0.16,-8135.6279296875
519,0.05,0.22,0.0,0.18,-7911.75244140625
520,0.05,0.22,0.0,0.2,-8502.384765625
521,0.05,0.22,0.0,0.22,-7631.6171875
522,0.05,0.22,0.0,0.24,-8324.6318359375
523,0.05,0.22,0.0,0.26,-8057.5712890625
524,0.05,0.22,0.0,0.28,-7982.865234375
525,0.05,0.22,0.0,0.3,-7901.45361328125
526,0.05,0.22,0.0,0.32,-8118.2158203125
527,0.05,0.22,0.0,0.34,-7994.7978515625
528,0.05,0.22,0.0,0.36,-7974.388671875
529,0.05,0.22,0.0,0.38,-8122.2294921875
530,0.05,0.22,0.0,0.4,-8055.525390625
531,0.05,0.22,0.0,0.42,-8081.03369140625
532,0.05,0.22,0.0,0.44,-8113.13134765625
533,0.05,0.22,0.0,0.46,-8062.73046875
534,0.05,0.22,0.0,0.48,-8250.8642578125
535,0.05,0.22,0.0,0.5,-8578.30078125
536,0.05,0.22,0.0,0.52,-8400.166015625
537,0.05,0.22,0.0,0.54,-8295.890625
538,0.05,0.22,0.0,0.56,-7961.0087890625
539,0.05,0.22,0.0,0.58,-8003.8408203125
540,0.05,0.22,0.0,0.6,-8416.92578125
541,0.05,0.22,0.0,0.62,-8352.873046875
542,0.05,0.22,0.0,0.64,-8179.76318359375
543,0.05,0.22,0.0,0.66,-8324.072265625
544,0.05,0.22,0.0,0.68,-8283.33984375
545,0.05,0.22,0.0,0.7,-8211.91015625
546,0.05,0.22,0.0,0.72,-8647.81640625
547,0.05,0.22,0.0,0.74,-8049.1552734375
548,0.05,0.22,0.0,0.76,-8259.7626953125
549,0.05,0.22,0.0,0.78,-8826.44921875
550,0.05,0.22,0.0,0.8,-8549.28125
551,0.05,0.22,0.0,0.82,-8716.76171875
552,0.05,0.22,0.0,0.84,-8099.76171875
553,0.05,0.22,0.0,0.86,-8522.109375
554,0.05,0.22,0.0,0.88,-8583.60546875
555,0.05,0.22,0.0,0.9,-8043.189453125
556,0.05,0.22,0.0,0.92,-8630.35546875
557,0.05,0.22,0.0,0.94,-8606.8984375
558,0.05,0.22,0.0,0.96,-8868.724609375
559,0.05,0.22,0.0,0.98,-8906.111328125
560,0.05,0.22,0.0,1.0,-8758.94140625
561,0.05,0.24,0.0,0.0,-9902.1875
562,0.05,0.24,0.0,0.02,-7160.67724609375
563,0.05,0.24,0.0,0.04,-7068.24755859375
564,0.05,0.24,0.0,0.06,-6921.6044921875
565,0.05,0.24,0.0,0.08,-6794.37109375
566,0.05,0.24,0.0,0.1,-7299.78857421875
567,0.05,0.24,0.0,0.12,-6861.4326171875
568,0.05,0.24,0.0,0.14,-6689.43017578125
569,0.05,0.24,0.0,0.16,-7059.6318359375
570,0.05,0.24,0.0,0.18,-7080.86572265625
571,0.05,0.24,0.0,0.2,-6776.9794921875
572,0.05,0.24,0.0,0.22,-6766.30859375
573,0.05,0.24,0.0,0.24,-7061.8642578125
574,0.05,0.24,0.0,0.26,-6853.18408203125
575,0.05,0.24,0.0,0.28,-6429.9931640625
576,0.05,0.24,0.0,0.3,-6769.40380859375
577,0.05,0.24,0.0,0.32,-6783.28125
578,0.05,0.24,0.0,0.34,-6861.0771484375
579,0.05,0.24,0.0,0.36,-6940.01513671875
580,0.05,0.24,0.0,0.38,-6665.283203125
581,0.05,0.24,0.0,0.4,-7291.6552734375
582,0.05,0.24,0.0,0.42,-7017.201171875
583,0.05,0.24,0.0,0.44,-7208.05322265625
584,0.05,0.24,0.0,0.46,-6992.7646484375
585,0.05,0.24,0.0,0.48,-7065.7470703125
586,0.05,0.24,0.0,0.5,-6621.541015625
587,0.05,0.24,0.0,0.52,-7087.7568359375
588,0.05,0.24,0.0,0.54,-7015.47802734375
589,0.05,0.24,0.0,0.56,-7089.556640625
590,0.05,0.24,0.0,0.58,-6782.70556640625
591,0.05,0.24,0.0,0.6,-6938.3564453125
592,0.05,0.24,0.0,0.62,-7416.865234375
593,0.05,0.24,0.0,0.64,-7152.2470703125
594,0.05,0.24,0.0,0.66,-7016.67919921875
595,0.05,0.24,0.0,0.68,-7270.609375
596,0.05,0.24,0.0,0.7,-7254.73388671875
597,0.05,0.24,0.0,0.72,-7489.607421875
598,0.05,0.24,0.0,0.74,-7528.9423828125
599,0.05,0.24,0.0,0.76,-6961.55517578125
600,0.05,0.24,0.0,0.78,-7089.78759765625
601,0.05,0.24,0.0,0.8,-7362.79150390625
602,0.05,0.24,0.0,0.82,-6806.1259765625
603,0.05,0.24,0.0,0.84,-7331.7490234375
604,0.05,0.24,0.0,0.86,-7300.58203125
605,0.05,0.24,0.0,0.88,-7573.8720703125
606,0.05,0.24,0.0,0.9,-6953.7470703125
607,0.05,0.24,0.0,0.92,-7690.353515625
608,0.05,0.24,0.0,0.94,-7276.75634765625
609,0.05,0.24,0.0,0.96,-7413.0
610,0.05,0.24,0.0,0.98,-7582.14013671875
611,0.05,0.24,0.0,1.0,-7456.544921875
612,0.05,0.26,0.0,0.0,-9006.263671875
613,0.05,0.26,0.0,0.02,-6290.95751953125
614,0.05,0.26,0.0,0.04,-6002.80419921875
615,0.05,0.26,0.0,0.06,-5894.8232421875
616,0.05,0.26,0.0,0.08,-6046.37353515625
617,0.05,0.26,0.0,0.1,-6072.30859375
618,0.05,0.26,0.0,0.12,-6103.705078125
619,0.05,0.26,0.0,0.14,-6138.87060546875
620,0.05,0.26,0.0,0.16,-5840.6806640625
621,0.05,0.26,0.0,0.18,-6056.5458984375
622,0.05,0.26,0.0,0.2,-5810.5380859375
623,0.05,0.26,0.0,0.22,-6085.00537109375
624,0.05,0.26,0.0,0.24,-5776.501953125
625,0.05,0.26,0.0,0.26,-6061.458984375
626,0.05,0.26,0.0,0.28,-5963.544921875
627,0.05,0.26,0.0,0.3,-6003.80224609375
628,0.05,0.26,0.0,0.32,-6011.1103515625
629,0.05,0.26,0.0,0.34,-5861.52978515625
630,0.05,0.26,0.0,0.36,-5989.77685546875
631,0.05,0.26,0.0,0.38,-6088.6982421875
632,0.05,0.26,0.0,0.4,-6014.5546875
633,0.05,0.26,0.0,0.42,-5771.49853515625
634,0.05,0.26,0.0,0.44,-5794.4990234375
635,0.05,0.26,0.0,0.46,-6288.4560546875
636,0.05,0.26,0.0,0.48,-5887.494140625
637,0.05,0.26,0.0,0.5,-6365.33251953125
638,0.05,0.26,0.0,0.52,-6225.0625
639,0.05,0.26,0.0,0.54,-5497.048828125
640,0.05,0.26,0.0,0.56,-6258.75341796875
641,0.05,0.26,0.0,0.58,-6095.2216796875
642,0.05,0.26,0.0,0.6,-6190.3662109375
643,0.05,0.26,0.0,0.62,-5882.26025390625
644,0.05,0.26,0.0,0.64,-5900.7529296875
645,0.05,0.26,0.0,0.66,-6186.1162109375
646,0.05,0.26,0.0,0.68,-6168.4296875
647,0.05,0.26,0.0,0.7,-6551.16943359375
648,0.05,0.26,0.0,0.72,-6158.17236328125
649,0.05,0.26,0.0,0.74,-6283.3251953125
650,0.05,0.26,0.0,0.76,-5951.615234375
651,0.05,0.26,0.0,0.78,-6065.92529296875
652,0.05,0.26,0.0,0.8,-6522.9892578125
653,0.05,0.26,0.0,0.82,-6180.01953125
654,0.05,0.26,0.0,0.84,-6548.166015625
655,0.05,0.26,0.0,0.86,-6476.03369140625
656,0.05,0.26,0.0,0.88,-6314.43359375
657,0.05,0.26,0.0,0.9,-6207.28076171875
658,0.05,0.26,0.0,0.92,-6425.767578125
659,0.05,0.26,0.0,0.94,-6376.15234375
660,0.05,0.26,0.0,0.96,-6638.1298828125
661,0.05,0.26,0.0,0.98,-6555.9677734375
662,0.05,0.26,0.0,1.0,-6284.81689453125
663,0.05,0.28,0.0,0.0,-8028.95654296875
664,0.05,0.28,0.0,0.02,-5414.09326171875
665,0.05,0.28,0.0,0.04,-5268.02783203125
666,0.05,0.28,0.0,0.06,-5031.0966796875
667,0.05,0.28,0.0,0.08,-4930.11083984375
668,0.05,0.28,0.0,0.1,-5312.01708984375
669,0.05,0.28,0.0,0.12,-5001.32421875
670,0.05,0.28,0.0,0.14,-5227.2177734375
671,0.05,0.28,0.0,0.16,-4969.41748046875
672,0.05,0.28,0.0,0.18,-4738.900390625
673,0.05,0.28,0.0,0.2,-5122.31689453125
674,0.05,0.28,0.0,0.22,-4862.9931640625
675,0.05,0.28,0.0,0.24,-5189.37158203125
676,0.05,0.28,0.0,0.26,-4803.6240234375
677,0.05,0.28,0.0,0.28,-5156.734375
678,0.05,0.28,0.0,0.3,-5329.2314453125
679,0.05,0.28,0.0,0.32,-5176.970703125
680,0.05,0.28,0.0,0.34,-5054.69970703125
681,0.05,0.28,0.0,0.36,-4773.20849609375
682,0.05,0.28,0.0,0.38,-5123.794921875
683,0.05,0.28,0.0,0.4,-5144.62255859375
684,0.05,0.28,0.0,0.42,-4677.6552734375
685,0.05,0.28,0.0,0.44,-5198.58642578125
686,0.05,0.28,0.0,0.46,-5216.67529296875
687,0.05,0.28,0.0,0.48,-5231.880859375
688,0.05,0.28,0.0,0.5,-5017.65185546875
689,0.05,0.28,0.0,0.52,-4903.33984375
690,0.05,0.28,0.0,0.54,-5660.4150390625
691,0.05,0.28,0.0,0.56,-5267.8232421875
692,0.05,0.28,0.0,0.58,-5286.3896484375
693,0.05,0.28,0.0,0.6,-5076.365234375
694,0.05,0.28,0.0,0.62,-4502.10009765625
695,0.05,0.28,0.0,0.64,-5395.478515625
696,0.05,0.28,0.0,0.66,-5606.23974609375
697,0.05,0.28,0.0,0.68,-5206.81787109375
698,0.05,0.28,0.0,0.7,-5197.53125
699,0.05,0.28,0.0,0.72,-5230.6171875
700,0.05,0.28,0.0,0.74,-5670.5634765625
701,0.05,0.28,0.0,0.76,-5146.6181640625
702,0.05,0.28,0.0,0.78,-5464.802734375
703,0.05,0.28,0.0,0.8,-5600.5634765625
704,0.05,0.28,0.0,0.82,-5185.0234375
705,0.05,0.28,0.0,0.84,-5071.34912109375
706,0.05,0.28,0.0,0.86,-5347.9755859375
707,0.05,0.28,0.0,0.88,-5794.0869140625
708,0.05,0.28,0.0,0.9,-5500.4619140625
709,0.05,0.28,0.0,0.92,-5424.03759765625
710,0.05,0.28,0.0,0.94,-5303.42626953125
711,0.05,0.28,0.0,0.96,-5544.0224609375
712,0.05,0.28,0.0,0.98,-5718.72509765625
713,0.05,0.28,0.0,1.0,-5546.60791015625
714,0.05,0.3,0.0,0.0,-7608.15234375
715,0.05,0.3,0.0,0.02,-4296.28515625
716,0.05,0.3,0.0,0.04,-4154.41064453125
717,0.05,0.3,0.0,0.06,-4331.4814453125
718,0.05,0.3,0.0,0.08,-4432.90966796875
719,0.05,0.3,0.0,0.1,-4072.7890625
720,0.05,0.3,0.0,0.12,-4291.4892578125
721,0.05,0.3,0.0,0.14,-4331.6943359375
722,0.05,0.3,0.0,0.16,-4151.068359375
723,0.05,0.3,0.0,0.18,-4315.1474609375
724,0.05,0.3,0.0,0.2,-4475.484375
725,0.05,0.3,0.0,0.22,-4240.0869140625
726,0.05,0.3,0.0,0.24,-4461.54931640625
727,0.05,0.3,0.0,0.26,-4247.66455078125
728,0.05,0.3,0.0,0.28,-4450.5263671875
729,0.05,0.3,0.0,0.3,-4387.48779296875
730,0.05,0.3,0.0,0.32,-4565.00048828125
731,0.05,0.3,0.0,0.34,-4327.4228515625
732,0.05,0.3,0.0,0.36,-4471.34228515625
733,0.05,0.3,0.0,0.38,-4559.62890625
734,0.05,0.3,0.0,0.4,-4106.15869140625
735,0.05,0.3,0.0,0.42,-4506.26513671875
736,0.05,0.3,0.0,0.44,-4393.61962890625
737,0.05,0.3,0.0,0.46,-4444.2490234375
738,0.05,0.3,0.0,0.48,-4551.2265625
739,0.05,0.3,0.0,0.5,-4345.26953125
740,0.05,0.3,0.0,0.52,-4371.875
741,0.05,0.3,0.0,0.54,-4589.35595703125
742,0.05,0.3,0.0,0.56,-4442.92626953125
743,0.05,0.3,0.0,0.58,-4509.125
744,0.05,0.3,0.0,0.6,-4273.51806640625
745,0.05,0.3,0.0,0.62,-4648.24609375
746,0.05,0.3,0.0,0.64,-4495.736328125
747,0.05,0.3,0.0,0.66,-4477.3857421875
748,0.05,0.3,0.0,0.68,-4571.189453125
749,0.05,0.3,0.0,0.7,-4582.099609375
750,0.05,0.3,0.0,0.72,-4444.68212890625
751,0.05,0.3,0.0,0.74,-4916.22998046875
752,0.05,0.3,0.0,0.76,-4605.8359375
753,0.05,0.3,0.0,0.78,-4350.22998046875
754,0.05,0.3,0.0,0.8,-4433.28369140625
755,0.05,0.3,0.0,0.82,-4541.79736328125
756,0.05,0.3,0.0,0.84,-4956.0087890625
757,0.05,0.3,0.0,0.86,-4876.85546875
758,0.05,0.3,0.0,0.88,-4677.9072265625
759,0.05,0.3,0.0,0.9,-4870.3955078125
760,0.05,0.3,0.0,0.92,-4833.11865234375
761,0.05,0.3,0.0,0.94,-4992.708984375
762,0.05,0.3,0.0,0.96,-4924.970703125
763,0.05,0.3,0.0,0.98,-5034.26318359375
764,0.05,0.3,0.0,1.0,-4774.51904296875
765,0.05,0.32,0.0,0.0,-7004.3671875
766,0.05,0.32,0.0,0.02,-3738.0283203125
767,0.05,0.32,0.0,0.04,-3629.700927734375
768,0.05,0.32,0.0,0.06,-3639.0634765625
769,0.05,0.32,0.0,0.08,-3782.6533203125
770,0.05,0.32,0.0,0.1,-3577.69873046875
771,0.05,0.32,0.0,0.12,-3472.3662109375
772,0.05,0.32,0.0,0.14,-3696.466064453125
773,0.05,0.32,0.0,0.16,-3517.264892578125
774,0.05,0.32,0.0,0.18,-3785.337646484375
775,0.05,0.32,0.0,0.2,-3608.95458984375
776,0.05,0.32,0.0,0.22,-3763.4052734375
777,0.05,0.32,0.0,0.24,-3478.781982421875
778,0.05,0.32,0.0,0.26,-3826.466552734375
779,0.05,0.32,0.0,0.28,-3836.20849609375
780,0.05,0.32,0.0,0.3,-3756.8134765625
781,0.05,0.32,0.0,0.32,-3738.8896484375
782,0.05,0.32,0.0,0.34,-3632.886962890625
783,0.05,0.32,0.0,0.36,-3824.058837890625
784,0.05,0.32,0.0,0.38,-3495.9326171875
785,0.05,0.32,0.0,0.4,-3767.994140625
786,0.05,0.32,0.0,0.42,-3779.03369140625
787,0.05,0.32,0.0,0.44,-3724.42138671875
788,0.05,0.32,0.0,0.46,-3530.790283203125
789,0.05,0.32,0.0,0.48,-3857.625244140625
790,0.05,0.32,0.0,0.5,-3843.1552734375
791,0.05,0.32,0.0,0.52,-3770.50537109375
792,0.05,0.32,0.0,0.54,-3935.751953125
793,0.05,0.32,0.0,0.56,-3929.976318359375
794,0.05,0.32,0.0,0.58,-3909.0947265625
795,0.05,0.32,0.0,0.6,-3816.834228515625
796,0.05,0.32,0.0,0.62,-4084.512939453125
797,0.05,0.32,0.0,0.64,-4074.232666015625
798,0.05,0.32,0.0,0.66,-4162.1171875
799,0.05,0.32,0.0,0.68,-3953.71923828125
800,0.05,0.32,0.0,0.7,-4006.88427734375
801,0.05,0.32,0.0,0.72,-3761.44287109375
802,0.05,0.32,0.0,0.74,-3941.927734375
803,0.05,0.32,0.0,0.76,-4101.52294921875
804,0.05,0.32,0.0,0.78,-4095.97265625
805,0.05,0.32,0.0,0.8,-3991.60546875
806,0.05,0.32,0.0,0.82,-4258.71484375
807,0.05,0.32,0.0,0.84,-4045.2763671875
808,0.05,0.32,0.0,0.86,-4319.0498046875
809,0.05,0.32,0.0,0.88,-4105.0634765625
810,0.05,0.32,0.0,0.9,-4192.64697265625
811,0.05,0.32,0.0,0.92,-4233.39599609375
812,0.05,0.32,0.0,0.94,-4294.845703125
813,0.05,0.32,0.0,0.96,-4275.671875
814,0.05,0.32,0.0,0.98,-4095.331298828125
815,0.05,0.32,0.0,1.0,-4308.12548828125
816,0.05,0.34,0.0,0.0,-6238.87060546875
817,0.05,0.34,0.0,0.02,-3234.24072265625
818,0.05,0.34,0.0,0.04,-3369.244384765625
819,0.05,0.34,0.0,0.06,-3254.59814453125
820,0.05,0.34,0.0,0.08,-3092.193603515625
821,0.05,0.34,0.0,0.1,-3287.8505859375
822,0.05,0.34,0.0,0.12,-3132.25830078125
823,0.05,0.34,0.0,0.14,-3186.98193359375
824,0.05,0.34,0.0,0.16,-3130.93359375
825,0.05,0.34,0.0,0.18,-3079.99755859375
826,0.05,0.34,0.0,0.2,-3130.6865234375
827,0.05,0.34,0.0,0.22,-3045.88037109375
828,0.05,0.34,0.0,0.24,-3055.260009765625
829,0.05,0.34,0.0,0.26,-3179.91552734375
830,0.05,0.34,0.0,0.28,-3301.5361328125
831,0.05,0.34,0.0,0.3,-3202.97509765625
832,0.05,0.34,0.0,0.32,-3310.43798828125
833,0.05,0.34,0.0,0.34,-3267.3408203125
834,0.05,0.34,0.0,0.36,-3110.33642578125
835,0.05,0.34,0.0,0.38,-3433.85498046875
836,0.05,0.34,0.0,0.4,-3487.388671875
837,0.05,0.34,0.0,0.42,-3297.327392578125
838,0.05,0.34,0.0,0.44,-3283.95654296875
839,0.05,0.34,0.0,0.46,-3502.365234375
840,0.05,0.34,0.0,0.48,-3498.729248046875
841,0.05,0.34,0.0,0.5,-3380.86083984375
842,0.05,0.34,0.0,0.52,-3319.66259765625
843,0.05,0.34,0.0,0.54,-3497.5537109375
844,0.05,0.34,0.0,0.56,-3537.1181640625
845,0.05,0.34,0.0,0.58,-3238.17578125
846,0.05,0.34,0.0,0.6,-3350.193115234375
847,0.05,0.34,0.0,0.62,-3715.61572265625
848,0.05,0.34,0.0,0.64,-3376.15234375
849,0.05,0.34,0.0,0.66,-3495.256591796875
850,0.05,0.34,0.0,0.68,-3555.52099609375
851,0.05,0.34,0.0,0.7,-3521.5205078125
852,0.05,0.34,0.0,0.72,-3491.814453125
853,0.05,0.34,0.0,0.74,-3540.538330078125
854,0.05,0.34,0.0,0.76,-3600.642822265625
855,0.05,0.34,0.0,0.78,-3505.4521484375
856,0.05,0.34,0.0,0.8,-3566.492431640625
857,0.05,0.34,0.0,0.82,-3673.65234375
858,0.05,0.34,0.0,0.84,-3689.472900390625
859,0.05,0.34,0.0,0.86,-3731.40869140625
860,0.05,0.34,0.0,0.88,-3714.330322265625
861,0.05,0.34,0.0,0.9,-3506.7099609375
862,0.05,0.34,0.0,0.92,-3762.3349609375
863,0.05,0.34,0.0,0.94,-3625.3876953125
864,0.05,0.34,0.0,0.96,-3756.591552734375
865,0.05,0.34,0.0,0.98,-3573.55224609375
866,0.05,0.34,0.0,1.0,-3692.22705078125
867,0.05,0.36,0.0,0.0,-5959.916015625
868,0.05,0.36,0.0,0.02,-2861.5263671875
869,0.05,0.36,0.0,0.04,-2989.40283203125
870,0.05,0.36,0.0,0.06,-2904.53271484375
871,0.05,0.36,0.0,0.08,-2888.34912109375
872,0.05,0.36,0.0,0.1,-2816.68017578125
873,0.05,0.36,0.0,0.12,-2852.48193359375
