mu,rho,ll
0.22871,0.176336,-1550.483154
0.22871,0.176336,-1547.383179
0.228139,0.175181,-1560.891602
0.228354,0.174737,-1541.016357
0.228354,0.174737,-1540.273315
0.228354,0.174737,-1559.928467
0.229343,0.172648,-1559.256348
0.228823,0.174184,-1550.647461
0.227405,0.174807,-1555.865479
0.227405,0.174807,-1551.21582
0.22861,0.175083,-1549.105469
0.230134,0.172548,-1555.536377
0.230134,0.172548,-1548.156006
0.230797,0.17176,-1555.509399
0.230797,0.17176,-1547.277588
0.230797,0.17176,-1544.646729
0.23004,0.173011,-1540.796631
0.23004,0.173011,-1550.252441
0.230262,0.17324,-1545.080933
0.230287,0.170681,-1561.873535
0.230298,0.17089,-1543.601807
0.229939,0.17119,-1541.258545
0.229939,0.17119,-1554.518433
0.230289,0.171869,-1544.078247
0.230289,0.171869,-1543.617676
0.230289,0.171869,-1545.376831
0.230289,0.171869,-1550.793945
0.229939,0.171788,-1545.648193
0.229243,0.170303,-1538.559326
0.229243,0.170303,-1551.427002
