idx,alpha,mu,omega,rho,loglike
430,0.05,0.2424,0.0,0.0728,-1413.399658203125
431,0.05,0.2424,0.0,0.0752,-1411.0704345703125
432,0.05,0.2424,0.0,0.0776,-1412.044677734375
433,0.05,0.2424,0.0,0.08,-1412.7432861328125
434,0.05,0.2424,0.0,0.0824,-1414.4390869140625
435,0.05,0.2424,0.0,0.0848,-1413.1024169921875
436,0.05,0.2424,0.0,0.0872,-1412.614501953125
437,0.05,0.2424,0.0,0.0896,-1415.8056640625
438,0.05,0.2424,0.0,0.092,-1414.13818359375
439,0.05,0.2424,0.0,0.0944,-1415.51318359375
440,0.05,0.2424,0.0,0.0968,-1415.43310546875
441,0.05,0.2424,0.0,0.0992,-1416.7852783203125
442,0.05,0.2424,0.0,0.1016,-1417.0296630859375
443,0.05,0.2424,0.0,0.104,-1417.079345703125
444,0.05,0.2424,0.0,0.1064,-1419.130126953125
445,0.05,0.2424,0.0,0.1088,-1421.0419921875
446,0.05,0.2424,0.0,0.1112,-1420.4091796875
447,0.05,0.2424,0.0,0.1136,-1420.916259765625
448,0.05,0.2424,0.0,0.116,-1422.3843994140625
449,0.05,0.2424,0.0,0.1184,-1424.8818359375
450,0.05,0.2424,0.0,0.1208,-1424.7464599609375
451,0.05,0.2424,0.0,0.1232,-1425.8323974609375
452,0.05,0.2424,0.0,0.1256,-1427.77197265625
453,0.05,0.2424,0.0,0.128,-1428.0545654296875
454,0.05,0.2424,0.0,0.1304,-1429.181640625
455,0.05,0.2424,0.0,0.1328,-1431.1348876953125
456,0.05,0.2424,0.0,0.1352,-1432.386962890625
457,0.05,0.2424,0.0,0.1376,-1433.84912109375
458,0.05,0.2424,0.0,0.14,-1434.88427734375
459,0.05,0.2452,0.0,0.02,-1454.6099853515625
460,0.05,0.2452,0.0,0.0224,-1449.51220703125
461,0.05,0.2452,0.0,0.0248,-1443.552490234375
462,0.05,0.2452,0.0,0.0272,-1438.4635009765625
463,0.05,0.2452,0.0,0.0296,-1434.420654296875
464,0.05,0.2452,0.0,0.032,-1432.1229248046875
465,0.05,0.2452,0.0,0.0344,-1429.4375
466,0.05,0.2452,0.0,0.0368,-1425.573974609375
467,0.05,0.2452,0.0,0.0392,-1422.033935546875
468,0.05,0.2452,0.0,0.0416,-1421.4150390625
469,0.05,0.2452,0.0,0.044,-1418.229736328125
470,0.05,0.2452,0.0,0.0464,-1417.2158203125
471,0.05,0.2452,0.0,0.0488,-1415.05322265625
472,0.05,0.2452,0.0,0.0512,-1412.803955078125
473,0.05,0.2452,0.0,0.0536,-1415.1827392578125
474,0.05,0.2452,0.0,0.056,-1413.1844482421875
475,0.05,0.2452,0.0,0.0584,-1413.224609375
476,0.05,0.2452,0.0,0.0608,-1410.950927734375
477,0.05,0.2452,0.0,0.0632,-1411.462158203125
478,0.05,0.2452,0.0,0.0656,-1411.676025390625
479,0.05,0.2452,0.0,0.068,-1410.9794921875
480,0.05,0.2452,0.0,0.0704,-1409.4476318359375
481,0.05,0.2452,0.0,0.0728,-1411.190673828125
482,0.05,0.2452,0.0,0.0752,-1411.04736328125
483,0.05,0.2452,0.0,0.0776,-1410.650390625
