idx,alpha,mu,omega,rho,loglike
271,0.05,0.06,0.0,0.16,-inf
272,0.05,0.06,0.0,0.17,-inf
273,0.05,0.06,0.0,0.18,-inf
274,0.05,0.06,0.0,0.19,-inf
275,0.05,0.06,0.0,0.2,-inf
276,0.05,0.06,0.0,0.21,-inf
277,0.05,0.06,0.0,0.22,-inf
278,0.05,0.06,0.0,0.23,-inf
279,0.05,0.06,0.0,0.24,-inf
280,0.05,0.06,0.0,0.25,-inf
281,0.05,0.06,0.0,0.26,-inf
282,0.05,0.06,0.0,0.27,-inf
283,0.05,0.06,0.0,0.28,-inf
284,0.05,0.06,0.0,0.29,-inf
285,0.05,0.06,0.0,0.3,-inf
286,0.05,0.06,0.0,0.31,-inf
287,0.05,0.06,0.0,0.32,-inf
288,0.05,0.06,0.0,0.33,-inf
289,0.05,0.06,0.0,0.34,-inf
290,0.05,0.06,0.0,0.35,-inf
291,0.05,0.06,0.0,0.36,-inf
292,0.05,0.06,0.0,0.37,-inf
293,0.05,0.06,0.0,0.38,-inf
294,0.05,0.06,0.0,0.39,-inf
295,0.05,0.06,0.0,0.4,-inf
296,0.05,0.06,0.0,0.41,-inf
297,0.05,0.06,0.0,0.42,-inf
298,0.05,0.06,0.0,0.43,-inf
299,0.05,0.06,0.0,0.44,-inf
300,0.05,0.06,0.0,0.45,-inf
301,0.05,0.06,0.0,0.46,-inf
302,0.05,0.06,0.0,0.47,-inf
303,0.05,0.06,0.0,0.48,-inf
304,0.05,0.06,0.0,0.49,-inf
305,0.05,0.06,0.0,0.5,-inf
306,0.05,0.07,0.0,0.0,-inf
307,0.05,0.07,0.0,0.01,-inf
308,0.05,0.07,0.0,0.02,-inf
309,0.05,0.07,0.0,0.03,-inf
310,0.05,0.07,0.0,0.04,-inf
311,0.05,0.07,0.0,0.05,-inf
312,0.05,0.07,0.0,0.06,-inf
313,0.05,0.07,0.0,0.07,-inf
314,0.05,0.07,0.0,0.08,-inf
315,0.05,0.07,0.0,0.09,-inf
316,0.05,0.07,0.0,0.1,-inf
317,0.05,0.07,0.0,0.11,-inf
318,0.05,0.07,0.0,0.12,-inf
319,0.05,0.07,0.0,0.13,-inf
320,0.05,0.07,0.0,0.14,-inf
321,0.05,0.07,0.0,0.15,-inf
322,0.05,0.07,0.0,0.16,-inf
323,0.05,0.07,0.0,0.17,-inf
324,0.05,0.07,0.0,0.18,-inf
325,0.05,0.07,0.0,0.19,-inf
326,0.05,0.07,0.0,0.2,-inf
327,0.05,0.07,0.0,0.21,-inf
328,0.05,0.07,0.0,0.22,-inf
329,0.05,0.07,0.0,0.23,-inf
330,0.05,0.07,0.0,0.24,-inf
331,0.05,0.07,0.0,0.25,-inf
332,0.05,0.07,0.0,0.26,-inf
333,0.05,0.07,0.0,0.27,-inf
334,0.05,0.07,0.0,0.28,-inf
335,0.05,0.07,0.0,0.29,-inf
336,0.05,0.07,0.0,0.3,-inf
337,0.05,0.07,0.0,0.31,-inf
338,0.05,0.07,0.0,0.32,-inf
339,0.05,0.07,0.0,0.33,-inf
340,0.05,0.07,0.0,0.34,-inf
341,0.05,0.07,0.0,0.35,-inf
342,0.05,0.07,0.0,0.36,-inf
343,0.05,0.07,0.0,0.37,-inf
344,0.05,0.07,0.0,0.38,-inf
345,0.05,0.07,0.0,0.39,-inf
346,0.05,0.07,0.0,0.4,-inf
347,0.05,0.07,0.0,0.41,-inf
348,0.05,0.07,0.0,0.42,-inf
349,0.05,0.07,0.0,0.43,-inf
350,0.05,0.07,0.0,0.44,-inf
351,0.05,0.07,0.0,0.45,-inf
352,0.05,0.07,0.0,0.46,-inf
353,0.05,0.07,0.0,0.47,-inf
354,0.05,0.07,0.0,0.48,-inf
355,0.05,0.07,0.0,0.49,-inf
356,0.05,0.07,0.0,0.5,-inf
357,0.05,0.08,0.0,0.0,-inf
358,0.05,0.08,0.0,0.01,-inf
359,0.05,0.08,0.0,0.02,-inf
360,0.05,0.08,0.0,0.03,-inf
361,0.05,0.08,0.0,0.04,-inf
362,0.05,0.08,0.0,0.05,-inf
363,0.05,0.08,0.0,0.06,-inf
364,0.05,0.08,0.0,0.07,-inf
365,0.05,0.08,0.0,0.08,-inf
366,0.05,0.08,0.0,0.09,-inf
367,0.05,0.08,0.0,0.1,-inf
368,0.05,0.08,0.0,0.11,-inf
369,0.05,0.08,0.0,0.12,-inf
370,0.05,0.08,0.0,0.13,-inf
371,0.05,0.08,0.0,0.14,-inf
372,0.05,0.08,0.0,0.15,-inf
373,0.05,0.08,0.0,0.16,-inf
374,0.05,0.08,0.0,0.17,-inf
375,0.05,0.08,0.0,0.18,-inf
376,0.05,0.08,0.0,0.19,-inf
377,0.05,0.08,0.0,0.2,-inf
378,0.05,0.08,0.0,0.21,-inf
379,0.05,0.08,0.0,0.22,-inf
380,0.05,0.08,0.0,0.23,-inf
381,0.05,0.08,0.0,0.24,-inf
382,0.05,0.08,0.0,0.25,-inf
383,0.05,0.08,0.0,0.26,-inf
384,0.05,0.08,0.0,0.27,-inf
385,0.05,0.08,0.0,0.28,-inf
386,0.05,0.08,0.0,0.29,-inf
