idx,alpha,mu,omega,rho,loglike
324,0.05,0.312,0.0,0.1232,-1933.230224609375
325,0.05,0.312,0.0,0.1256,-1955.1612548828125
326,0.05,0.312,0.0,0.128,-1950.81689453125
327,0.05,0.312,0.0,0.1304,-1949.330078125
328,0.05,0.312,0.0,0.1328,-1923.0478515625
329,0.05,0.312,0.0,0.1352,-1949.2626953125
330,0.05,0.312,0.0,0.1376,-1946.21337890625
331,0.05,0.312,0.0,0.14,-1921.6829833984375
332,0.05,0.312,0.0,0.1424,-1936.8736572265625
333,0.05,0.312,0.0,0.1448,-1949.4803466796875
334,0.05,0.312,0.0,0.1472,-1917.7275390625
335,0.05,0.312,0.0,0.1496,-1933.522216796875
336,0.05,0.312,0.0,0.152,-1942.080322265625
337,0.05,0.312,0.0,0.1544,-1946.57568359375
338,0.05,0.312,0.0,0.1568,-1925.0596923828125
339,0.05,0.312,0.0,0.1592,-1930.4697265625
340,0.05,0.312,0.0,0.1616,-1923.1962890625
341,0.05,0.312,0.0,0.164,-1948.6131591796875
342,0.05,0.312,0.0,0.1664,-1945.675048828125
343,0.05,0.312,0.0,0.1688,-1943.70556640625
344,0.05,0.312,0.0,0.1712,-1955.1534423828125
345,0.05,0.312,0.0,0.1736,-1960.778076171875
346,0.05,0.312,0.0,0.176,-1950.3792724609375
347,0.05,0.312,0.0,0.1784,-1944.7772216796875
348,0.05,0.312,0.0,0.1808,-1955.6434326171875
349,0.05,0.312,0.0,0.1832,-1948.2716064453125
350,0.05,0.312,0.0,0.1856,-1950.79541015625
351,0.05,0.312,0.0,0.188,-1955.77734375
352,0.05,0.312,0.0,0.1904,-1925.836669921875
353,0.05,0.312,0.0,0.1928,-1960.662109375
354,0.05,0.312,0.0,0.1952,-1951.9619140625
355,0.05,0.312,0.0,0.1976,-1949.7841796875
356,0.05,0.312,0.0,0.2,-1970.428955078125
357,0.05,0.314,0.0,0.08,-1941.7662353515625
358,0.05,0.314,0.0,0.0824,-1939.4921875
359,0.05,0.314,0.0,0.0848,-1961.466796875
360,0.05,0.314,0.0,0.0872,-1939.656494140625
361,0.05,0.314,0.0,0.0896,-1962.4512939453125
362,0.05,0.314,0.0,0.092,-1952.0870361328125
363,0.05,0.314,0.0,0.0944,-1954.637939453125
364,0.05,0.314,0.0,0.0968,-1953.37255859375
365,0.05,0.314,0.0,0.0992,-1941.697509765625
366,0.05,0.314,0.0,0.1016,-1951.290771484375
367,0.05,0.314,0.0,0.104,-1934.3212890625
368,0.05,0.314,0.0,0.1064,-1924.02880859375
369,0.05,0.314,0.0,0.1088,-1950.1510009765625
370,0.05,0.314,0.0,0.1112,-1936.4453125
371,0.05,0.314,0.0,0.1136,-1932.31689453125
372,0.05,0.314,0.0,0.116,-1945.81787109375
373,0.05,0.314,0.0,0.1184,-1942.9473876953125
374,0.05,0.314,0.0,0.1208,-1933.94287109375
375,0.05,0.314,0.0,0.1232,-1943.997802734375
376,0.05,0.314,0.0,0.1256,-1945.726806640625
377,0.05,0.314,0.0,0.128,-1931.857666015625
378,0.05,0.314,0.0,0.1304,-1935.9931640625
379,0.05,0.314,0.0,0.1328,-1955.37646484375
380,0.05,0.314,0.0,0.1352,-1937.79443359375
381,0.05,0.314,0.0,0.1376,-1929.3973388671875
382,0.05,0.314,0.0,0.14,-1928.6951904296875
383,0.05,0.314,0.0,0.1424,-1938.7071533203125
384,0.05,0.314,0.0,0.1448,-1940.302734375
385,0.05,0.314,0.0,0.1472,-1925.778076171875
386,0.05,0.314,0.0,0.1496,-1947.475830078125
387,0.05,0.314,0.0,0.152,-1947.099365234375
388,0.05,0.314,0.0,0.1544,-1939.593994140625
389,0.05,0.314,0.0,0.1568,-1943.299072265625
390,0.05,0.314,0.0,0.1592,-1938.178955078125
391,0.05,0.314,0.0,0.1616,-1948.4832763671875
392,0.05,0.314,0.0,0.164,-1939.397705078125
393,0.05,0.314,0.0,0.1664,-1936.69873046875
