mu,rho,ll
0.402591,1.0,-2650.301758
0.402591,1.0,-2649.935791
0.402346,1.0,-2651.970459
0.402346,1.0,-2646.806641
0.402346,1.0,-2654.200928
0.402346,1.0,-2648.534912
0.402346,1.0,-2649.95166
0.402346,1.0,-2649.202637
0.401477,1.0,-2644.726562
0.401689,1.0,-2653.098145
0.401689,1.0,-2649.024902
0.401689,1.0,-2651.285645
0.401689,1.0,-2650.304199
0.401689,1.0,-2644.657715
0.400882,1.0,-2650.020996
0.401107,1.0,-2647.775635
0.401107,1.0,-2648.659668
0.401107,1.0,-2651.000977
0.400581,1.0,-2647.601074
0.401613,1.0,-2646.814209
0.401075,1.0,-2647.49585
0.401283,1.0,-2653.184326
0.401283,1.0,-2645.298828
0.401283,1.0,-2650.697754
0.401047,1.0,-2650.232178
0.401666,1.0,-2652.797852
0.401455,1.0,-2649.329102
0.401455,1.0,-2647.575195
0.401455,1.0,-2650.273926
0.401645,1.0,-2644.338867
0.402137,1.0,-2657.451416
0.402137,1.0,-2650.690186
0.402368,1.0,-2650.984863
0.402106,1.0,-2646.237793
0.402106,1.0,-2652.763672
0.402173,1.0,-2651.288574
0.401791,1.0,-2651.479004
0.401791,1.0,-2650.932129
0.401803,1.0,-2648.638428
0.402267,1.0,-2652.396729
0.402267,1.0,-2649.573242
0.402267,1.0,-2647.306885
0.402718,1.0,-2643.463379
0.402718,1.0,-2652.810547
0.402871,1.0,-2653.140869
0.40352,1.0,-2653.262695
0.40352,1.0,-2653.801758
0.40352,1.0,-2654.079102
0.40352,1.0,-2651.228516
0.40352,1.0,-2648.101807
0.40352,1.0,-2651.126709
0.40335,1.0,-2646.814209
0.403808,1.0,-2649.015625
0.403808,1.0,-2656.040527
0.404105,1.0,-2647.067871
0.40431,1.0,-2655.112305
0.40431,1.0,-2652.941895
0.404378,1.0,-2652.94873
0.404581,1.0,-2651.369629
0.404581,1.0,-2649.323242
0.404288,1.0,-2650.240234
0.404954,1.0,-2649.032715
0.405379,1.0,-2654.962891
0.405379,1.0,-2656.922607
0.405787,1.0,-2654.806396
0.405787,1.0,-2653.950439
0.406108,1.0,-2656.563721
0.406108,1.0,-2653.37085
0.405968,1.0,-2650.969971
0.406086,1.0,-2657.005859
0.406172,1.0,-2653.501465
0.406172,1.0,-2654.477051
0.405835,1.0,-2653.411621
0.405625,1.0,-2654.127441
0.40533,1.0,-2651.875732
0.4052,1.0,-2650.26416
0.405366,1.0,-2649.90332
0.405655,1.0,-2649.275391
0.405655,1.0,-2654.589844
0.405453,1.0,-2654.826172
0.405317,1.0,-2652.065918
0.4053,1.0,-2651.996582
0.40551,1.0,-2646.744629
0.40551,1.0,-2649.58252
0.40551,1.0,-2648.635498
0.40551,1.0,-2650.460449
0.40551,1.0,-2650.744141
0.405591,1.0,-2656.371094
0.405938,1.0,-2650.830566
0.405938,1.0,-2650.372314
0.405608,1.0,-2650.790283
0.405608,1.0,-2655.552246
0.406032,1.0,-2650.789307
0.406032,1.0,-2650.553955
0.406311,1.0,-2647.750488
0.406087,1.0,-2651.02124
0.405832,1.0,-2652.227051
0.405832,1.0,-2652.622559
0.405832,1.0,-2647.410645
0.405832,1.0,-2650.32959
0.405928,1.0,-2649.641602
0.405928,1.0,-2653.162842
0.405928,1.0,-2654.552246
0.405928,1.0,-2650.644531
0.405928,1.0,-2651.541016
0.405928,1.0,-2654.394043
0.405928,1.0,-2655.645752
0.405928,1.0,-2656.816895
0.406229,1.0,-2654.809082
0.406229,1.0,-2648.059326
0.406302,1.0,-2650.791016
0.406302,1.0,-2652.344482
0.406302,1.0,-2649.818848
0.406804,1.0,-2647.432373
0.406556,1.0,-2648.696533
0.406479,1.0,-2651.228271
0.406357,1.0,-2651.538086
0.406357,1.0,-2650.897949
0.406357,1.0,-2650.581299
0.406357,1.0,-2650.297363
0.406357,1.0,-2650.470703
0.405834,1.0,-2649.585938
0.405891,1.0,-2650.989258
0.405891,1.0,-2646.571533
0.406292,1.0,-2655.074463
0.406292,1.0,-2649.870605
0.406482,1.0,-2658.497559
0.40634,1.0,-2646.578613
0.40634,1.0,-2652.460449
0.40634,1.0,-2653.534668
0.40634,1.0,-2654.885742
0.40634,1.0,-2657.028564
0.406043,1.0,-2648.21875
0.406759,1.0,-2654.905029
0.406759,1.0,-2649.297852
0.406776,1.0,-2654.777832
0.406776,1.0,-2652.720947
0.406776,1.0,-2649.340332
0.406776,1.0,-2656.572754
0.407594,1.0,-2652.535156
0.407992,1.0,-2659.368408
0.407992,1.0,-2659.98291
0.408013,1.0,-2659.921387
0.407862,1.0,-2657.366211
0.407862,1.0,-2650.200684
0.407862,1.0,-2649.615479
0.407261,1.0,-2652.468262
0.407261,1.0,-2655.573242
0.407261,1.0,-2648.755859
0.407499,1.0,-2660.16748
0.406563,1.0,-2652.005371
0.406614,1.0,-2653.757324
0.406614,1.0,-2655.315918
0.406839,1.0,-2654.651367
0.405704,1.0,-2656.096191
0.405925,1.0,-2654.982666
0.405627,1.0,-2653.053223
0.405627,1.0,-2651.745605
0.405884,1.0,-2647.316406
0.405816,1.0,-2652.002686
0.405857,1.0,-2656.41626
0.405857,1.0,-2647.87085
0.405857,1.0,-2652.816895
0.405857,1.0,-2654.533203
0.405619,1.0,-2654.787842
0.405501,1.0,-2651.423828
0.405782,1.0,-2652.580322
0.405782,1.0,-2657.891113
0.405782,1.0,-2651.540039
0.405165,1.0,-2653.413086
0.405165,1.0,-2645.557129
0.405086,1.0,-2655.951172
0.405703,1.0,-2654.456543
0.405703,1.0,-2652.685547
0.405695,1.0,-2653.302246
0.406243,1.0,-2656.61792
0.406243,1.0,-2653.794678
0.406243,1.0,-2654.209961
0.406243,1.0,-2650.44165
0.406474,1.0,-2656.87207
0.406474,1.0,-2655.20752
0.40561,1.0,-2652.983398
0.40561,1.0,-2645.406738
0.405236,1.0,-2653.133789
0.405236,1.0,-2652.388916
0.405236,1.0,-2652.885254
0.405427,1.0,-2654.951904
0.405277,1.0,-2657.109375
0.405277,1.0,-2655.263672
0.405277,1.0,-2657.686523
0.405603,1.0,-2656.765381
0.405603,1.0,-2649.847168
0.405603,1.0,-2648.778809
0.405822,1.0,-2650.015869
0.405676,1.0,-2652.34668
0.406244,1.0,-2654.002441
0.406321,1.0,-2650.467041
0.406321,1.0,-2654.044189
0.406321,1.0,-2647.876465
0.407409,1.0,-2655.96582
0.406752,1.0,-2654.275146
0.406752,1.0,-2649.963867
0.406565,1.0,-2653.27002
0.406565,1.0,-2648.59668
0.406833,1.0,-2650.028076
0.406833,1.0,-2649.829102
0.405759,1.0,-2655.581543
0.405759,1.0,-2650.086914
0.405723,1.0,-2651.422363
0.405723,1.0,-2649.46875
0.405592,1.0,-2645.924316
0.405588,1.0,-2653.833984
0.405588,1.0,-2652.791748
0.405677,1.0,-2653.43457
0.405677,1.0,-2650.161377
0.405527,1.0,-2650.518555
0.40542,1.0,-2656.018555
0.40542,1.0,-2654.884033
0.40542,1.0,-2651.844482
0.405003,1.0,-2651.163086
0.405367,1.0,-2653.425293
0.405367,1.0,-2654.055176
0.405018,1.0,-2653.084229
0.40477,1.0,-2653.344238
0.404734,1.0,-2649.643555
0.404734,1.0,-2647.343262
0.405149,1.0,-2653.196289
0.405284,1.0,-2648.052246
0.405284,1.0,-2651.230469
0.405553,1.0,-2644.546143
0.405487,1.0,-2648.971924
0.405487,1.0,-2647.066895
0.40557,1.0,-2653.806396
0.40524,1.0,-2654.976074
0.40524,1.0,-2645.314697
0.40524,1.0,-2650.808105
0.405023,1.0,-2644.836426
0.405023,1.0,-2650.356445
0.405023,1.0,-2646.544922
0.405253,1.0,-2655.004883
0.405646,1.0,-2651.984375
0.404911,1.0,-2651.227051
0.404911,1.0,-2660.843262
0.404198,1.0,-2651.897217
0.404026,1.0,-2649.369141
0.404075,1.0,-2650.625732
0.404075,1.0,-2649.172852
0.404075,1.0,-2645.470459
0.404075,1.0,-2645.320801
0.404564,1.0,-2649.753174
0.404564,1.0,-2651.48877
0.404372,1.0,-2650.70752
0.404045,1.0,-2654.564941
0.404045,1.0,-2652.687988
0.404045,1.0,-2654.798584
0.403942,1.0,-2651.723877
0.403942,1.0,-2651.202148
0.403942,1.0,-2649.371582
0.403942,1.0,-2658.245117
0.403596,1.0,-2656.991211
0.403596,1.0,-2649.724854
0.403153,1.0,-2650.262451
0.402567,1.0,-2652.4021
0.403105,1.0,-2649.836914
0.403105,1.0,-2656.114258
0.403429,1.0,-2652.678223
0.403429,1.0,-2648.45752
0.403429,1.0,-2653.012695
0.403429,1.0,-2650.478271
0.404444,1.0,-2650.380859
0.404731,1.0,-2651.691406
0.404819,1.0,-2649.069824
0.40475,1.0,-2656.705566
0.40475,1.0,-2656.137207
0.40475,1.0,-2651.199707
0.40475,1.0,-2654.902344
0.40475,1.0,-2653.991699
0.404962,1.0,-2654.156494
0.404762,1.0,-2647.084473
0.404762,1.0,-2647.304688
0.40419,1.0,-2655.636475
0.40419,1.0,-2654.968506
0.404437,1.0,-2648.77002
0.404437,1.0,-2650.576172
0.404129,1.0,-2653.366211
0.403529,1.0,-2648.205078
0.403662,1.0,-2652.919922
0.403662,1.0,-2648.299561
0.403236,1.0,-2649.369629
0.403869,1.0,-2649.738281
0.40385,1.0,-2654.80127
0.40385,1.0,-2649.199951
0.40385,1.0,-2650.457764
0.403753,1.0,-2645.849609
0.403753,1.0,-2656.70166
0.403936,1.0,-2653.583496
0.403936,1.0,-2649.159912
0.403936,1.0,-2650.615234
0.404225,1.0,-2645.529053
0.404405,1.0,-2648.23291
0.405019,1.0,-2656.199707
0.405019,1.0,-2655.866699
0.405019,1.0,-2653.755859
0.405019,1.0,-2654.262695
0.405019,1.0,-2653.657471
0.405019,1.0,-2654.44043
0.405019,1.0,-2651.283691
0.405019,1.0,-2656.841797
0.405028,1.0,-2648.107422
0.405293,1.0,-2654.61499
